date,code,score,trend,accel,ratio,day1,day2,actual_surge_%,stop_high
2026-01-26,4422,-6.8,-61.79,-64.02,0.07,False,False,8.27,False
2026-01-26,6342,-1.49,-30.19,125.0,0.85,False,False,17.01,True
2026-01-26,4351,10.0,87.32,2647.79,15.21,True,True,18.11,True
2026-01-26,4596,-3.12,-38.38,-9.16,2.42,False,False,20.0,False
2026-01-26,1447,7.08,42.73,498.96,3.23,True,True,20.97,False
2026-01-26,3896,-6.28,-62.92,-20.1,0.62,False,False,13.74,False
2026-01-26,7602,6.66,66.32,2020.31,1.99,False,True,26.98,False
2026-01-27,4570,-0.49,-4.4,-9.84,0.14,False,False,11.14,False
2026-01-27,6342,8.22,69.78,1616.67,6.67,True,True,26.14,False
2026-01-27,6330,-1.56,-14.41,-24.63,0.38,False,False,10.74,False
2026-01-27,7602,5.96,59.96,90.36,6.18,True,False,15.64,False
2026-01-27,3853,-0.58,-38.01,238.21,2.52,False,False,12.61,False
2026-01-27,9235,-2.46,-20.13,-52.37,0.22,False,False,14.52,True
2026-01-27,4888,7.07,73.43,867.49,3.21,True,True,23.08,False
2026-01-27,7794,-1.82,-20.54,3.66,0.58,False,False,16.01,True
2026-01-27,3103,0.44,0.32,-3.71,1.33,False,False,15.24,True
2026-01-27,4620,2.88,16.89,62.5,1.69,False,False,10.97,False
2026-01-27,5216,5.44,43.23,42.02,6.06,True,False,9.91,False
2026-01-27,198A,-3.36,-39.48,20.27,1.17,False,False,9.64,False
2026-01-27,6525,0.62,4.81,-22.04,1.07,False,False,7.81,False
2026-01-27,1844,-2.98,-27.55,-30.87,0.25,False,False,7.91,False
2026-01-27,7992,1.12,2.27,78.27,0.33,False,False,7.76,False
2026-01-27,7810,-2.34,-18.09,-63.41,0.3,False,False,9.46,False
2026-01-27,1514,3.47,15.38,149.12,1.31,False,False,18.36,True
2026-01-27,4446,-0.58,-11.72,35.87,0.68,False,False,11.21,False
2026-01-27,6787,2.12,10.16,43.75,2.0,True,False,7.74,False
2026-01-27,3513,-2.67,-22.4,-51.24,0.26,False,False,7.49,False
2026-01-28,5729,-0.72,-4.97,-35.71,0.41,False,False,11.69,False
2026-01-28,4240,-3.28,-30.59,-31.5,0.27,False,False,11.95,False
2026-01-28,6614,-1.71,-17.14,-13.16,0.4,False,False,7.56,False
2026-01-28,7138,-2.39,-18.83,-60.05,0.27,False,False,15.92,False
2026-01-28,6366,-0.32,-2.1,-26.3,0.45,False,False,16.86,True
2026-01-28,4960,7.14,53.54,10935.59,3.43,True,True,23.5,True
2026-01-28,5969,-0.2,0.0,-20.0,0.0,False,False,19.51,False
2026-01-28,6787,1.9,13.64,-3.64,1.71,False,False,9.47,False
2026-01-28,6721,-2.88,-24.15,-50.92,0.15,False,False,8.7,False
2026-01-28,4596,2.82,22.34,3.67,1.64,False,False,13.79,False
2026-01-28,7810,7.31,55.42,405.64,3.93,True,True,7.61,True
2026-01-28,6140,6.44,30.91,271.66,2.16,True,True,9.47,True
2026-01-28,5721,0.52,-19.71,213.36,1.06,False,False,9.49,False
2026-01-28,4241,0.96,9.2,-15.86,0.61,False,False,8.12,False
2026-01-28,3446,2.54,9.06,125.79,1.12,False,False,12.4,True
2026-01-28,6167,-5.66,-49.96,-70.12,0.1,False,False,12.72,False
2026-01-28,6342,10.0,90.35,7466.67,13.91,True,True,13.29,False
2026-01-28,4620,8.37,64.6,918.78,7.1,True,True,7.41,False
2026-01-28,4461,1.96,6.63,92.37,1.12,False,False,17.25,True
2026-01-28,5381,1.02,13.69,-87.96,1.59,False,False,9.58,True
2026-01-29,6858,-1.7,-19.68,1.4,0.77,False,False,14.12,True
2026-01-29,6366,1.23,7.08,29.6,0.69,False,False,8.92,False
2026-01-29,4888,3.32,43.75,-20.0,1.55,False,False,17.25,False
2026-01-29,3168,1.46,17.28,-60.42,1.02,False,False,10.59,False
2026-01-29,4099,-0.39,-6.3,-9.23,1.01,False,False,21.32,True
2026-01-29,4814,6.56,73.78,3881.94,1.68,False,True,12.05,False
2026-01-29,157A,-4.12,-38.17,-52.13,0.64,False,False,11.52,False
2026-01-29,5259,7.0,54.99,272.26,3.85,True,True,10.27,False
2026-01-29,6993,-3.42,-30.88,-45.51,0.36,False,False,14.77,False
2026-01-29,5597,-4.91,-47.89,-17.18,0.15,False,False,10.01,False
2026-01-30,2323,6.91,45.37,512.57,2.74,True,True,12.66,False
2026-01-30,2164,-4.72,-41.27,-77.61,0.56,False,False,15.56,False
2026-01-30,6521,5.77,30.8,218.0,1.76,False,False,9.17,False
2026-01-30,3103,6.21,48.79,101.34,6.6,True,True,16.91,True
2026-01-30,4229,3.43,2.41,255.06,1.92,False,False,16.71,True
2026-01-30,4690,-2.37,-17.88,-71.43,0.4,False,False,16.62,False
2026-01-30,4422,5.41,23.24,513.65,0.26,False,False,16.47,True
2026-01-30,6656,9.89,93.08,4971.08,11.67,True,True,13.84,True
2026-01-30,9311,-0.46,-7.89,33.33,0.0,False,False,11.49,False
2026-01-30,4593,-2.34,-21.17,-36.64,0.42,False,False,8.22,False
2026-01-30,4220,1.38,4.14,48.94,1.42,False,False,11.38,False
2026-01-30,6787,2.21,12.43,35.55,1.85,False,False,10.62,False
2026-01-30,6696,-0.54,-4.3,-29.41,0.56,False,False,24.37,True
2026-01-30,6617,0.91,-1.33,68.52,1.08,False,False,11.45,False
2026-01-30,6433,-2.34,-18.77,-53.75,0.24,False,False,18.73,True
2026-01-30,7602,-0.55,-1.44,-80.34,1.18,False,False,9.06,False
2026-01-30,8157,0.25,2.56,-36.54,1.08,False,False,8.17,False
2026-01-30,5027,2.98,9.36,168.83,1.05,False,False,8.23,False
2026-01-30,6858,10.0,88.61,4836.26,13.43,True,True,8.51,False
2026-01-30,6998,5.15,10.61,316.71,3.28,True,False,7.96,False
2026-02-02,7022,10.0,95.13,21037.11,16.79,True,True,14.46,False
2026-02-02,6262,5.83,26.55,224.96,2.79,True,False,6.06,False
2026-02-02,6521,7.77,61.98,414.51,5.3,True,True,10.79,False
2026-02-02,6579,-0.03,1.09,-25.0,0.34,False,False,5.81,False
2026-02-02,4596,-1.12,-13.72,-40.03,1.95,False,False,24.51,True
2026-02-02,6085,-3.24,-25.06,-78.42,0.15,False,False,21.26,True
2026-02-02,8105,7.2,70.78,1552.64,3.6,True,True,18.75,False
2026-02-02,6495,-0.53,-0.53,-55.39,0.23,False,False,14.71,False
2026-02-02,2037,7.16,38.86,269.41,4.38,True,True,13.64,False
2026-02-02,485A,-0.75,-5.16,-28.13,0.15,False,False,6.93,False
2026-02-02,7501,1.04,-21.02,340.0,0.42,False,False,5.92,False
2026-02-02,5139,2.6,21.91,-12.75,1.6,False,False,5.89,False
2026-02-02,4833,1.87,17.6,5.61,0.16,False,False,6.25,False
2026-02-02,4316,0.4,7.59,-60.28,0.73,False,False,6.5,False
2026-02-02,276A,7.14,55.1,447.32,3.43,True,True,6.76,True
2026-02-02,5955,-1.0,-9.8,-11.65,0.3,False,False,27.88,False
2026-02-02,3105,0.67,1.15,21.76,1.02,False,False,7.74,False
2026-02-02,7345,-0.15,-10.34,51.11,1.11,False,False,8.71,False
2026-02-02,2164,8.26,46.88,422.8,6.78,True,True,10.53,False
2026-02-02,7771,0.91,5.59,29.25,0.17,False,False,9.6,False
2026-02-03,7901,9.13,66.52,490.89,9.39,True,True,30.95,True
2026-02-03,6993,-0.31,1.23,-55.19,0.36,False,False,8.63,False
2026-02-03,7779,0.57,-6.28,97.34,0.67,False,False,8.76,False
2026-02-03,6613,7.15,58.48,558.04,3.44,True,True,8.78,True
2026-02-03,5216,-4.22,-38.57,-55.15,0.55,False,False,8.85,False
2026-02-03,4005,1.44,4.25,67.74,1.03,False,False,8.92,False
2026-02-03,1686,-0.35,-11.01,41.73,0.99,False,False,9.25,False
2026-02-03,3103,3.44,23.26,-14.62,3.77,True,False,9.34,False
2026-02-03,6787,2.58,14.22,45.75,2.09,True,False,9.59,False
2026-02-03,5802,1.5,6.32,46.82,1.2,False,False,10.7,False
2026-02-03,4888,-4.02,-35.94,-75.8,0.99,False,False,10.73,False
2026-02-03,9227,6.32,50.47,347.83,0.97,False,True,10.0,False
2026-02-03,6663,6.06,44.18,258.42,1.42,False,True,12.98,False
2026-02-03,6741,0.99,3.39,25.76,1.18,False,False,10.09,False
2026-02-03,276A,7.38,58.56,828.3,4.14,True,True,8.55,False
2026-02-03,6433,3.01,6.37,209.31,0.83,False,False,27.64,False
2026-02-03,8935,-0.19,-3.6,-10.04,0.81,False,False,15.02,False
2026-02-03,5381,-2.5,-19.77,-76.51,0.72,False,False,14.29,True
2026-02-03,241A,-2.41,-16.14,-80.03,0.02,False,False,11.01,False
2026-02-03,5986,-0.66,-5.82,-33.89,0.78,False,False,9.64,False
2026-02-04,6663,7.53,66.61,174.49,8.35,True,True,13.31,False
2026-02-04,7771,3.02,26.03,33.88,0.22,False,False,18.57,True
2026-02-04,7901,9.76,69.13,350.75,11.27,True,True,15.7,True
2026-02-04,4960,-4.48,-39.89,-69.57,0.61,False,False,18.3,True
2026-02-04,276A,8.72,68.77,363.05,8.17,True,True,15.47,True
2026-02-04,6433,8.03,72.73,1275.01,6.1,True,True,21.19,False
2026-02-04,9412,0.47,2.37,-15.03,1.14,False,False,9.28,False
2026-02-04,3777,-2.63,-28.03,4.08,0.38,False,False,9.09,False
2026-02-04,6495,6.48,47.84,769.3,1.44,False,True,17.28,False
2026-02-04,2962,-3.15,-28.26,-59.53,0.82,False,False,14.51,True
2026-02-04,462A,-0.14,-5.92,23.87,0.65,False,False,11.67,False
2026-02-04,5381,1.99,-17.73,271.19,3.15,True,False,12.12,True
2026-02-04,2164,-0.28,3.44,-87.62,0.75,False,False,11.45,False
2026-02-04,4885,5.77,39.01,254.46,0.69,False,False,9.67,False
2026-02-04,194A,-0.49,-4.18,-22.85,0.46,False,False,12.24,False
2026-02-04,4594,-0.9,-8.09,-15.93,0.19,False,False,10.94,False
2026-02-04,2175,1.68,7.01,48.61,1.47,False,False,9.03,False
2026-02-04,6806,1.37,3.78,33.35,1.98,False,False,9.66,False
2026-02-04,7810,-5.97,-52.4,-84.26,0.34,False,False,14.55,False
2026-02-04,3103,2.47,17.35,-12.83,2.59,True,False,8.65,False
2026-02-05,4012,2.22,7.09,96.61,1.62,False,False,11.46,False
2026-02-05,6433,7.71,64.41,829.85,5.14,True,True,14.29,False
2026-02-05,8338,3.57,22.51,85.21,1.39,False,False,9.22,False
2026-02-05,8747,-0.42,-2.75,-52.27,1.13,False,False,9.84,False
2026-02-05,7955,-0.7,-8.06,-20.66,0.95,False,False,9.88,False
2026-02-05,4596,-0.8,-2.8,-76.1,0.72,False,False,10.62,False
2026-02-05,5242,2.42,22.65,-33.8,1.47,False,False,11.03,False
2026-02-05,8995,0.7,10.7,-45.11,0.25,False,False,25.58,True
2026-02-05,5391,-0.41,-9.34,30.43,0.66,False,False,11.8,False
2026-02-05,5817,-2.11,-22.34,1.67,0.32,False,False,13.64,False
2026-02-05,8105,-1.9,-15.62,-60.72,0.81,False,False,16.5,False
2026-02-05,1803,2.41,13.55,54.44,1.53,False,False,7.73,False
2026-02-05,5892,0.45,0.13,4.52,1.18,False,False,9.08,False
2026-02-05,8562,5.49,45.17,184.42,1.94,False,False,8.45,False
2026-02-05,7048,1.67,4.43,87.37,1.05,False,False,7.69,False
2026-02-05,4425,-0.8,-7.35,-26.34,0.59,False,False,9.19,False
2026-02-05,9242,-3.96,-37.28,-49.45,0.78,False,False,11.26,False
2026-02-05,6590,-1.21,-13.34,-15.02,0.81,False,False,21.65,False
2026-02-05,6403,3.79,22.63,128.12,0.72,False,False,8.86,False
2026-02-05,7771,2.97,27.5,-4.94,0.82,False,False,11.24,True
2026-02-06,1514,1.98,6.17,86.13,1.51,False,False,14.19,False
2026-02-06,5216,0.33,1.8,-8.27,0.68,False,False,15.0,False
2026-02-06,6613,3.81,21.91,74.0,2.65,True,False,12.14,False
2026-02-06,6928,3.18,11.08,170.66,1.1,False,False,12.77,False
2026-02-06,1673,0.53,-1.24,14.71,1.53,False,False,12.74,False
2026-02-06,1813,1.55,12.28,-0.95,0.99,False,False,15.98,False
2026-02-06,3634,8.57,69.45,1481.48,7.71,True,True,13.08,True
2026-02-06,7711,3.24,16.52,123.31,1.08,False,False,14.15,False
2026-02-06,6433,6.07,54.91,82.33,6.74,True,False,14.78,True
2026-02-06,6330,-0.74,-5.36,-33.49,0.38,False,False,13.79,False
2026-02-06,4960,2.61,-4.31,243.51,1.83,False,False,15.99,False
2026-02-06,7184,0.07,0.71,-28.34,0.84,False,False,13.22,False
2026-02-06,3103,0.5,1.69,-18.15,1.55,False,False,18.22,True
2026-02-06,7746,-0.0,4.9,-68.84,0.59,False,False,26.93,True
2026-02-06,4107,2.17,16.44,10.73,1.26,False,False,22.81,False
2026-02-06,4237,1.03,3.45,62.74,0.18,False,False,18.64,True
2026-02-06,6941,2.7,25.2,-36.47,1.63,False,False,13.83,False
2026-02-06,7192,-2.16,-15.56,-80.74,0.6,False,False,16.64,False
2026-02-06,4596,-0.56,-10.33,-4.75,1.56,False,False,16.54,False
2026-02-06,6647,-0.79,0.0,-78.72,0.0,False,False,14.9,False
2026-02-09,6614,-3.64,-33.91,-38.14,0.41,False,False,15.34,True
2026-02-09,5801,0.18,2.42,-36.77,0.92,False,False,15.74,True
2026-02-09,9428,-0.9,-22.67,76.92,1.78,False,False,16.65,False
2026-02-09,4008,-0.69,-7.75,-18.35,0.8,False,False,11.67,False
2026-02-09,9408,,0.0,,0.0,False,False,7.31,False
2026-02-09,7012,2.26,11.07,63.06,1.57,False,False,9.39,False
2026-02-09,2962,4.26,43.53,8.34,3.53,True,False,14.34,True
2026-02-09,3896,-0.44,-2.77,-22.27,0.19,False,False,17.08,True
2026-02-09,3776,7.92,30.77,448.66,5.76,True,True,11.92,False
2026-02-09,3143,2.65,17.65,47.37,1.23,False,False,8.2,False
2026-02-09,6085,4.98,33.51,112.19,2.57,True,False,14.4,True
2026-02-09,6227,-0.98,-8.23,-36.22,0.61,False,False,9.19,False
2026-02-09,1885,-0.1,-8.6,31.69,1.34,False,False,8.11,False
2026-02-09,4186,-2.05,-21.22,-20.39,0.83,False,False,8.93,False
2026-02-09,6495,-1.73,-17.87,-42.78,1.45,False,False,18.18,False
2026-02-09,1466,0.96,7.06,9.85,0.46,False,False,9.92,False
2026-02-09,4635,-1.65,-16.47,-16.46,0.48,False,False,15.38,False
2026-02-09,9941,-5.14,-44.13,-75.0,0.08,False,False,8.23,False
2026-02-09,3647,1.02,16.44,-89.02,0.79,False,False,10.57,False
2026-02-09,3447,0.42,-2.0,24.62,1.13,False,False,8.7,False
2026-02-10,6800,3.41,20.83,68.02,1.94,False,False,18.6,False
2026-02-10,8798,-2.55,-20.12,-66.88,0.39,False,False,19.51,False
2026-02-10,6208,4.28,25.85,101.73,2.02,True,False,19.65,False
2026-02-10,6081,-0.34,4.95,-87.42,0.11,False,False,13.69,False
2026-02-10,7800,2.03,22.18,-73.05,1.62,False,False,20.56,True
2026-02-10,7989,4.65,19.87,214.83,1.56,False,False,23.84,True
2026-02-10,3823,0.11,-3.82,32.56,0.49,False,False,33.33,False
2026-02-10,4596,4.98,27.77,128.1,2.78,True,False,19.68,True
2026-02-10,5715,0.12,-2.72,12.42,0.81,False,False,12.96,True
2026-02-10,6363,2.53,10.7,98.72,1.42,False,False,18.35,False
2026-02-10,7089,7.54,55.3,177.13,8.32,True,True,13.0,False
2026-02-10,6518,4.6,18.91,195.0,2.26,True,False,12.82,False
2026-02-10,6614,8.08,53.31,2502.08,6.23,True,True,12.77,True
2026-02-10,3787,2.09,-1.79,171.43,1.66,False,False,15.36,True
2026-02-10,5726,0.34,1.32,-20.63,1.23,False,False,11.2,False
2026-02-10,7261,3.28,13.81,136.42,1.6,False,False,12.19,False
2026-02-10,3103,-4.97,-40.39,-95.71,0.06,False,False,18.19,True
2026-02-10,6227,0.33,-8.67,74.38,1.36,False,False,12.52,False
2026-02-10,6085,5.92,26.27,294.35,1.05,False,False,13.82,True
2026-02-10,6395,-0.5,-9.77,6.6,1.24,False,False,13.28,False
2026-02-12,6326,1.78,8.82,35.26,1.63,False,False,16.53,True
2026-02-12,5741,1.35,10.02,4.76,0.9,False,False,15.31,True
2026-02-12,8225,-3.01,-21.79,-83.33,0.0,False,False,15.03,False
2026-02-12,5028,-1.97,-15.11,-68.87,0.68,False,False,14.5,False
2026-02-12,7060,-0.95,-7.68,-37.84,0.58,False,False,14.29,False
2026-02-12,3266,5.49,29.25,236.24,0.61,False,False,22.45,True
2026-02-12,7238,1.47,-1.76,109.42,1.66,False,False,29.41,False
2026-02-12,7826,-0.02,-1.57,-21.97,1.07,False,False,12.67,False
2026-02-12,4288,3.73,24.66,71.36,1.64,False,False,12.27,True
2026-02-12,4620,-0.47,-5.52,-17.43,0.78,False,False,13.01,True
2026-02-12,4247,0.86,4.31,42.86,0.0,False,False,13.68,False
2026-02-12,6440,1.81,7.68,49.13,1.66,False,False,17.24,True
2026-02-12,6696,-2.56,-29.72,25.38,0.47,False,False,14.58,False
2026-02-12,6614,9.05,80.03,5408.33,9.16,True,True,18.26,True
2026-02-12,1435,-0.4,-3.48,-28.31,0.69,False,False,19.53,False
2026-02-12,3647,-2.68,-35.52,54.52,0.99,False,False,30.61,True
2026-02-12,6217,6.43,39.25,312.31,1.28,False,True,15.49,True
2026-02-12,1982,7.97,55.87,472.77,5.9,True,True,13.22,False
2026-02-12,4437,1.89,0.0,189.47,0.0,False,False,13.14,True
2026-02-12,7810,-3.45,-34.91,-17.46,0.63,False,False,17.59,False
2026-02-13,3634,1.43,11.06,-44.68,2.31,True,False,15.38,True
2026-02-13,6327,0.89,8.97,-28.79,0.85,False,False,8.61,False
2026-02-13,4119,3.49,17.23,110.71,1.97,False,False,9.55,False
2026-02-13,269A,5.29,17.84,278.95,2.15,True,False,10.95,False
2026-02-13,6376,0.67,0.12,24.5,1.23,False,False,11.95,False
2026-02-13,4588,0.92,10.35,-44.13,0.97,False,False,12.44,False
2026-02-13,1435,9.96,85.66,2328.56,11.88,True,True,12.76,False
2026-02-13,4894,1.52,11.87,7.48,0.78,False,False,12.9,False
2026-02-13,7819,-0.14,-10.82,51.24,1.3,False,False,17.94,True
2026-02-13,6537,0.74,10.11,-55.7,0.85,False,False,14.47,False
2026-02-13,7014,1.4,9.99,-0.67,1.21,False,False,8.6,False
2026-02-13,6085,4.03,20.11,125.36,2.31,True,False,19.65,True
2026-02-13,7800,1.03,-7.88,103.74,2.35,True,False,20.04,False
2026-02-13,7409,2.27,12.81,56.92,1.27,False,False,22.12,True
2026-02-13,6143,1.72,12.27,10.29,1.18,False,False,8.97,False
2026-02-13,5074,1.45,12.86,-14.6,0.94,False,False,8.82,False
2026-02-13,3103,4.78,11.4,3233.74,1.91,False,False,8.75,False
2026-02-13,4182,7.06,46.07,284.85,3.62,True,True,8.51,False
2026-02-13,8705,0.44,6.22,-41.97,0.7,False,False,21.17,False
2026-02-13,3542,1.73,-5.6,192.93,1.07,False,False,17.7,False
2026-02-16,7878,-3.57,-26.75,-93.55,0.13,False,False,30.22,False
2026-02-16,6330,-4.91,-41.89,-75.25,0.09,False,False,29.96,False
2026-02-16,7256,1.06,6.78,5.22,0.98,False,False,28.31,True
2026-02-16,1811,8.62,62.59,1410.0,7.87,True,True,16.54,True
2026-02-16,3723,7.24,53.07,238.94,5.56,True,True,14.24,False
2026-02-16,4316,0.63,7.86,-37.75,0.67,False,False,14.9,True
2026-02-16,6862,-2.69,-19.48,-83.28,0.26,False,False,18.31,False
2026-02-16,7810,2.81,12.48,121.88,1.02,False,False,34.45,True
2026-02-16,206A,2.04,11.86,52.43,0.98,False,False,17.39,False
2026-02-16,264A,5.38,35.42,142.34,2.88,True,False,13.02,False
2026-02-16,3133,6.06,20.94,342.34,2.9,True,True,16.01,False
2026-02-16,5010,10.0,83.02,809.98,12.25,True,True,13.54,False
2026-02-16,6433,-4.91,-42.92,-75.37,0.4,False,False,19.05,False
2026-02-16,247A,4.07,31.06,22.19,2.54,True,False,12.18,False
2026-02-16,7685,7.0,34.28,301.67,2.99,True,True,13.35,False
2026-02-16,9562,6.43,51.77,251.22,2.76,True,True,23.2,False
2026-02-16,7022,-0.74,-3.79,-49.24,0.41,False,False,12.47,False
2026-02-16,5381,-2.39,-24.76,-9.22,0.55,False,False,15.85,True
2026-02-16,4596,-3.01,-25.05,-66.51,0.47,False,False,12.1,False
2026-02-16,4482,2.18,16.96,0.43,1.43,False,False,12.52,False
2026-02-17,7859,-1.58,-13.0,-40.51,0.38,False,False,11.34,False
2026-02-17,9816,-0.72,-6.93,-44.08,1.26,False,False,12.38,False
2026-02-17,1514,0.26,-3.1,18.41,1.15,False,False,22.09,True
2026-02-17,6976,-4.07,-37.63,-47.95,0.53,False,False,9.73,False
2026-02-17,485A,-3.08,-21.62,-93.25,0.06,False,False,9.88,True
2026-02-17,6663,-2.36,-24.08,-6.27,0.33,False,False,10.29,False
2026-02-17,5987,4.09,49.47,109.09,0.0,False,False,10.8,False
2026-02-17,9271,-0.14,6.27,-82.68,0.18,False,False,11.95,False
2026-02-17,4659,6.11,26.28,321.43,1.45,False,True,10.16,False
2026-02-17,7946,1.47,-12.5,250.0,0.66,False,False,22.94,True
2026-02-17,4570,0.87,13.0,-65.72,0.69,False,False,12.5,True
2026-02-17,352A,-1.78,-15.14,-44.56,0.54,False,False,22.38,False
2026-02-17,6081,2.74,18.35,70.59,0.61,False,False,18.95,True
2026-02-17,4596,3.01,0.95,205.03,2.59,True,False,18.32,True
2026-02-17,3352,6.57,32.47,387.5,1.7,False,True,12.62,False
2026-02-17,2351,-0.39,-11.66,36.92,1.23,False,False,15.82,False
2026-02-17,5969,-5.53,-51.95,-33.33,0.0,False,False,15.23,False
2026-02-17,6167,1.68,17.98,-32.88,0.63,False,False,14.36,False
2026-02-17,7878,3.14,10.04,125.64,2.63,True,False,17.99,False
2026-02-18,336A,3.39,24.65,47.86,1.34,False,False,13.98,True
2026-02-18,4582,5.29,14.09,577.5,2.63,True,False,23.47,True
2026-02-18,4107,-1.86,-18.23,-18.07,0.43,False,False,9.17,False
2026-02-18,9561,-1.42,-13.67,-17.91,0.38,False,False,18.59,True
2026-02-18,7800,0.89,12.39,-86.95,1.55,False,False,16.02,True
2026-02-18,246A,8.7,74.28,1060.71,8.09,True,True,14.75,True
2026-02-18,485A,3.96,13.86,156.93,3.03,True,False,14.62,False
2026-02-18,6042,3.81,22.83,93.75,1.77,False,False,14.25,True
2026-02-18,3926,5.5,43.82,150.94,2.98,True,False,13.03,False
2026-02-18,3753,6.34,40.09,233.48,3.01,True,True,11.33,False
2026-02-18,1436,5.78,43.59,179.46,2.95,True,False,12.74,False
2026-02-18,350A,2.74,14.17,77.31,1.65,False,False,9.45,True
2026-02-18,4588,-0.55,-8.31,-10.03,1.15,False,False,8.89,False
2026-02-18,6022,5.43,35.21,66.67,5.29,True,False,8.77,False
2026-02-18,4888,-1.89,-13.38,-65.04,0.31,False,False,12.6,False
2026-02-18,338A,5.21,35.77,155.54,1.97,False,False,12.52,True
2026-02-18,6663,6.34,27.85,360.69,1.66,False,True,10.28,False
2026-02-18,198A,-3.37,-30.63,-35.07,0.14,False,False,11.06,False
2026-02-18,4659,6.68,46.32,333.33,2.03,True,True,11.61,False
2026-02-18,4594,0.69,7.12,-16.12,0.41,False,False,10.45,False
2026-02-19,141A,0.02,-0.97,-47.61,1.79,False,False,12.28,False
2026-02-19,198A,1.1,-5.56,151.36,0.43,False,False,19.49,True
2026-02-19,6466,-0.97,-19.81,48.21,1.59,False,False,13.53,True
2026-02-19,6378,-1.07,-8.9,-41.31,0.69,False,False,17.85,True
2026-02-19,4596,0.93,11.43,-57.47,1.07,False,False,13.89,False
2026-02-19,6495,2.35,3.01,153.61,1.53,False,False,13.83,False
2026-02-19,4582,10.0,88.25,4172.5,13.35,True,True,25.74,True
2026-02-19,9959,-6.05,-59.19,-28.36,0.45,False,False,15.74,True
2026-02-19,7600,1.59,6.46,53.05,1.25,False,False,12.75,False
2026-02-19,1966,-1.24,-8.13,-60.67,0.55,False,False,10.36,False
2026-02-19,5101,-0.54,-9.59,0.92,1.24,False,False,11.82,False
2026-02-19,7719,0.65,-0.69,37.73,1.01,False,False,24.22,True
2026-02-19,3446,4.87,28.36,136.98,2.01,True,False,9.2,False
2026-02-19,5310,3.13,19.93,61.61,1.57,False,False,9.27,False
2026-02-19,6054,-2.86,-22.98,-71.43,0.46,False,False,23.66,False
2026-02-19,6444,1.11,12.31,-66.55,1.62,False,False,10.56,False
2026-02-19,4222,4.22,36.02,40.19,2.47,True,False,10.68,False
2026-02-19,3787,-4.94,-54.35,12.35,1.12,False,False,11.3,False
2026-02-19,6208,-5.18,-47.48,-62.65,0.59,False,False,12.72,False
2026-02-19,7031,0.03,4.69,-52.38,0.27,False,False,11.5,False
2026-02-20,7779,-0.15,-0.85,-29.68,0.7,False,False,8.86,False
2026-02-20,6081,-0.07,5.83,-75.25,0.31,False,False,9.2,False
2026-02-20,6324,-2.18,-22.14,-15.53,0.57,False,False,9.38,False
2026-02-20,4431,-0.64,-7.63,-16.58,0.86,False,False,10.41,False
2026-02-20,6227,3.49,35.6,-33.67,2.48,True,False,10.03,False
2026-02-20,6855,-1.4,-15.72,-7.87,0.74,False,False,10.04,False
2026-02-20,4274,-0.11,-12.87,70.92,1.42,False,False,8.59,False
2026-02-20,6787,-2.73,-23.91,-48.07,0.42,False,False,9.91,False
2026-02-20,195A,3.47,17.1,104.2,2.16,True,False,7.31,False
2026-02-20,6380,2.56,20.98,-10.34,1.68,False,False,7.17,False
2026-02-20,6775,2.03,19.05,-38.35,1.53,False,False,11.11,False
2026-02-20,9564,-0.96,-8.88,-55.43,1.46,False,False,7.13,False
2026-02-20,6208,1.97,-1.88,144.83,2.12,True,False,11.59,False
2026-02-20,5255,4.91,15.09,170.97,5.07,True,False,13.21,False
2026-02-20,3920,-0.83,-6.59,-55.66,1.15,False,False,20.03,True
2026-02-20,9959,6.89,34.05,1250.0,2.68,True,True,10.62,False
2026-02-20,7800,1.47,-14.84,201.78,2.82,True,False,7.69,False
2026-02-20,268A,7.95,38.8,656.82,5.85,True,True,7.47,False
2026-02-20,9820,-0.29,2.0,-69.57,0.62,False,False,10.84,False
2026-02-20,5973,-2.01,-15.65,-69.23,0.75,False,False,8.08,False
2026-02-24,6999,-0.53,-5.86,-5.66,0.34,False,False,11.46,False
2026-02-24,6696,-1.7,-14.89,-28.78,0.23,False,False,12.6,False
2026-02-24,4582,7.3,61.41,161.11,8.05,True,True,33.11,False
2026-02-24,5210,-3.43,-37.86,7.93,0.84,False,False,20.72,True
2026-02-24,7794,-3.97,-30.24,-95.4,0.03,False,False,16.73,False
2026-02-24,7885,-1.46,-12.77,-42.58,0.73,False,False,16.63,True
2026-02-24,3103,5.21,49.34,199.68,0.63,False,False,11.41,False
2026-02-24,6227,2.09,15.34,-25.57,2.43,True,False,14.65,False
2026-02-24,4596,-3.59,-33.28,-44.9,0.56,False,False,16.94,False
2026-02-24,3110,-1.01,-10.64,-16.96,0.66,False,False,13.86,True
2026-02-24,6663,-0.46,0.73,-74.62,0.65,False,False,12.57,False
2026-02-24,4549,8.0,67.62,1462.78,5.99,True,True,8.91,False
2026-02-24,6643,0.94,10.47,-41.07,0.9,False,False,9.43,False
2026-02-24,4970,1.75,12.15,32.37,0.63,False,False,9.31,False
2026-02-24,6838,5.2,37.52,94.86,3.77,True,False,9.33,False
2026-02-24,8944,-4.61,-40.68,-75.81,0.66,False,False,9.35,False
2026-02-24,6054,6.72,53.75,4375.19,2.16,True,True,10.87,False
2026-02-24,6775,10.0,88.41,3011.24,15.12,True,True,15.15,True
