date,code,name,condition,judgment,score,time,price,change_pct,volume,momentum
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:00:03,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:00:21,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:00:39,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:00:57,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:01:15,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:01:33,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:01:51,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:02:09,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:02:27,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:02:45,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:03:03,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:03:21,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:03:39,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:03:57,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:04:15,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:04:33,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:04:51,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:05:09,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:05:26,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:05:44,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:06:02,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:06:20,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:06:38,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:06:56,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:07:14,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:07:32,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:07:50,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:08:08,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:08:26,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:08:44,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:09:02,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:09:19,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:09:37,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:09:55,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:10:13,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:10:31,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:10:49,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:11:07,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:11:26,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:11:44,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:12:02,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:12:20,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:12:38,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:12:56,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:13:14,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:13:31,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:13:49,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:14:07,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:14:26,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:14:44,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:15:02,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:15:20,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:15:38,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:15:56,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:16:14,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:16:32,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:16:50,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:17:08,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:17:26,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:17:44,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:18:02,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:18:20,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:18:38,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:18:56,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:19:14,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:19:32,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:19:50,332.0,-7.52,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:20:08,348.0,4.82,0,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:20:25,344.0,3.61,0,↓↓
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:20:43,350.0,5.42,0,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:21:01,353.0,6.33,0,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:21:20,353.0,6.33,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:21:38,355.0,6.93,0,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:21:56,355.0,6.93,0,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:22:14,362.0,9.04,17700,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:22:32,363.0,9.34,17700,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:22:49,370.0,11.45,17700,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:23:07,369.0,11.14,70900,↓↓
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:23:26,371.0,11.75,70900,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:23:43,368.0,10.84,70900,↓↓
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:24:01,367.0,10.54,102000,↓↓
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:24:19,371.0,11.75,102000,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:24:37,374.0,12.65,102000,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:24:55,374.0,12.65,102000,→
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:25:13,367.0,10.54,132700,↓↓
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:25:31,364.0,9.64,132700,↓↓
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:25:49,358.0,7.83,132700,↓↓
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:26:07,355.0,6.93,162300,↓↓
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:26:25,361.0,8.73,162300,↑↑
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:26:43,359.0,8.13,162300,↓↓
2026-03-31,4167,ココペリ,WEAK,CAUTION,10.0,09:27:02,356.0,7.23,162300,↓↓
